1134765260406784,36615942217928720,5
4512412933816832,18172814888667648,5
9024825867633664,162701367260025344,5
18049651768822272,2918895560163856640,7
70515108615168,576777428899234048,7
2491752130560,289356278216540708,7
567383701868544,9223934989090161154,7
1134765256220672,289356826955352064,5
2269530512441344,5188780098051933248,5
2256206450263040,299806034705387584,5
4512412900526080,1128104576325632,5
9024834391117824,38285063733126177,7
18051867805491712,151160858653835280,9
637888545440768,162412161682128896,9
1135039602493440,4611827855461253760,7
2269529440784384,9223513908551877120,5
4539058881568768,9228018590182148480,5
1128098963916800,36345594350405672,5
2256197927833600,361423868780630082,5
4514594912477184,5765734144495845440,7
9592139778506752,12826427682086977800,9
19184279556981248,563516889236000,9
2339762086609920,5088544108326912,7
4538784537380864,9368613677277905920,5
9077569074761728,9225918512236789825,5
562958610993152,1153066777991733376,5
1125917221986304,9514155007097229312,5
2814792987328512,9152335880259584,7
5629586008178688,140875329962240,7
11259172008099840,2403535169782274,7
22518341868716544,4616224836812309569,7
9007336962655232,1130576119857664,5
18014673925310464,77162154649994628,5
2216338399232,9078702277134336,5
4432676798464,11585550225395712152,5
11064376819712,3458766180276772896,5
22137335185408,72059248148220928,5
44272556441600,37015342698004488,5
87995357200384,76847135442206784,5
35253226045952,2307004661518958592,5
70506452091904,4616770169891471888,5
567382630219776,614884837695692804,6
1134765260406784,585681265412539392,5
2832480465846272,504526312162330752,5
5667157807464448,9241388703117510672,5
11333774449049600,1100054806792,5
22526811443298304,4900479932138063376,5
9024825867763712,4611756490653663400,5
18049651735527936,4504802226766344,6
